THERMO
 300.000  1000.000  3000.000
AR                      AR  1                    298.00   3000.00 1000.00      1 ! Burcat / Goos 2016
C2H5CHO                 C 3  H 6  O 1          0298.00   3000.00  1000.00      1 ! Burcat/ Goos 2016
 7.44085690E+00 1.77301764E-02-6.34081568E-06 1.02040803E-09-6.09461714E-14    2
-2.60055814E+04-1.44195446E+01 4.24529681E+00 6.68296706E-03 4.93337933E-05    3
-6.71986124E-08 2.67262347E-11-2.41473007E+04 6.90738560E+00                   4
C2H5CO                  C 3  H 5  O 1          0298.00   3000.00  1000.00      1 ! Burcat/ Goos 2016
 6.52325448E+00 1.54211952E-02-5.50898157E-06 8.85889862E-10-5.28846399E-14    2
-7.19631634E+03-5.19862218E+00 6.25722402E+00-9.17612184E-03 7.61190493E-05    3
-9.05514997E-08 3.46198215E-11-5.91616484E+03 2.23330599E+00                   4
C2H4O2H                 C 2  H 5  O 2          0300.00   5000.00  1389.00      1 ! Burke et al. 2014;  Combustion and Flame 161 (2014) 2765   2784
 1.00590614E+01 1.13378955E-02-3.89403387E-06 6.06090687E-10-3.52212353E-14    2
 4.24048653E+02-2.32086536E+01 2.75788364E+00 2.88271987E-02-2.08302264E-05    3
 8.47401397E-09-1.48617610E-12 3.00153893E+03 1.59921711E+01                   4
C2H3O1-2                C 2  H 3  O 1          0300.00   3000.00  1000.00      1 ! Burcat/ Goos 2016
 5.60158035E+00 9.17613962E-03-3.28028902E-06 5.27903888E-10-3.15362241E-14    2
 1.71446252E+04-5.47228512E+00 3.58349017E+00-6.02275805E-03 6.32426867E-05    3
-8.18540707E-08 3.30444505E-11 1.85681353E+04 9.59725926E+00                   4
CH3OCH3-DME             C 2  H 6  O 1          0300.00   3000.00  1000.00      1 ! Burcat/ Goos 2016
 5.64844274E+00 1.63381875E-02-5.86802189E-06 9.46836384E-10-5.66504295E-14    2
-2.50864216E+04-5.96267354E+00 5.30562273E+00-2.14253958E-03 5.30873092E-05    3
-6.23146897E-08 2.30730916E-11-2.39655820E+04 7.13244569E-01                   4
CH3OCH2                 C 2  H 5  O 1          0300.00   5000.00  1376.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 8.17137842E+00 1.10086181E-02-3.82352277E-06 5.99637202E-10-3.50317513E-14    2
-3.41941605E+03-1.78650856E+01 2.91327415E+00 2.03364659E-02-9.59712342E-06    3
 2.07478525E-09-1.71343362E-13-1.18844240E+03 1.16066817E+01                   4
CH3OCH2O2               C 2  H 5  O 3          0300.00   5000.00  1389.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 1.24249729E+01 1.18705986E-02-4.07906532E-06 6.35310809E-10-3.69427867E-14    2
-2.29679238E+04-3.53740145E+01 2.21029612E+00 3.68877454E-02-2.82561555E-05    3
 1.15730533E-08-1.97130470E-12-1.94940940E+04 1.91463601E+01                   4
CH3OCH2O2H              C 2  H 6  O 3          0300.00   5000.00  1392.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 1.49370964E+01 1.19465829E-02-4.12746359E-06 6.45422590E-10-3.76427939E-14    2
-4.11001068E+04-4.99552737E+01 1.19855761E+00 4.59060764E-02-3.66252420E-05    3
 1.49318970E-08-2.46057445E-12-3.65363161E+04 2.31339904E+01                   4
CH3OCH2O                C 2  H 5  O 2          0300.00   5000.00  2012.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 8.60261845E+00 1.35772195E-02-4.84661602E-06 7.77766193E-10-4.62633624E-14    2
-2.13762444E+04-1.75775023E+01 3.25889339E+00 2.22146359E-02-7.78556340E-06    3
-2.41484158E-10 4.51914496E-13-1.92377212E+04 1.23680069E+01                   4
CH3OCHO                 C 2  H 4  O 2          0300.00   5000.00  1686.00      1 ! Zhao 2008;; Int J Chem Kinet 40: 1   18, 2008
 8.69123518E+00 1.15503122E-02-4.27782486E-06 7.02533059E-10-4.24333552E-14    2
-4.64364769E+04-1.89301478E+01 3.08839783E+00 2.03760048E-02-6.84777040E-06    3
-7.28186203E-10 5.62130216E-13-4.41855167E+04 1.25364719E+01                   4
CH2OCHO                 C 2  H 3  O 2          0300.00   5000.00  1442.00      1 ! Burke 2015;Combustion and Flame 162 (2015) 315   330
 1.00960096E+01 7.19887066E-03-2.59813465E-06 4.18110812E-10-2.48723387E-14    2
-2.36389018E+04-2.71144175E+01 2.31031671E+00 1.80474065E-02-2.71519637E-06    3
-4.60918579E-09 1.70037078E-12-2.02910878E+04 1.71549722E+01                   4
!CH3OCO                  C 2  H 3  O 2          0300.00   5000.00  1362.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
! 1.30877600E+01 4.53544950E-03-1.65096364E-06 2.67197277E-10-1.59576863E-14    2
!-2.46616400E+04-3.27914051E+01 3.94199159E+00 2.43434884E-02-1.65595560E-05    3
! 4.58537411E-09-3.31795708E-13-2.14404829E+04 1.66954362E+01                   4
CH3OCO                  H  3 C  2 O  2      G     298.0    6000.0 1000.0       1 ! Goldsmith et al., J. Phys. Chem. A 2012, 116, 3325   3346
 7.91314981E+00 9.29187300E-03-3.39055058E-06 5.51476622E-10-3.31456507E-14    2
-2.25539318E+04-1.38371329E+01 1.72824351E+00 2.73309827E-02-3.33734715E-05    3
 3.11204287E-08-1.24733806E-11-2.05484644E+04 1.87594450E+01                   4
CH2OCH2O2H              C 2  H 5  O 3          0300.00   5000.00  1393.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 1.51191783E+01 9.23718883E-03-3.19127505E-06 4.99114678E-10-2.91162488E-14    2
-1.84114867E+04-4.85706618E+01 2.52895507E+00 4.24128290E-02-3.73406386E-05    3
 1.66639333E-08-2.96443312E-12-1.44293306E+04 1.76899251E+01                   4
O2CH2OCH2O2H            C 2  H 5  O 5          0300.00   5000.00  1402.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 1.92038046E+01 1.04394841E-02-3.60582939E-06 5.63792843E-10-3.28807214E-14    2
-3.79207055E+04-6.51847273E+01 1.99640551E+00 5.83226232E-02-5.53259778E-05    3
 2.59810540E-08-4.77141005E-12-3.27628742E+04 2.44215005E+01                   4
HO2CH2OCHO              C 2  H 4  O 4          0300.00   5000.00  1387.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 1.64584298E+01 8.52683511E-03-3.04113500E-06 4.85596908E-10-2.87316334E-14    2
-6.23959608E+04-5.38924139E+01 3.47935703E+00 4.02952392E-02-3.30109296E-05    3
 1.34360117E-08-2.18601580E-12-5.80629934E+04 1.52521392E+01                   4
OCH2OCHO                C 2  H 3  O 3          0300.00   5000.00  1475.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 1.20233916E+01 8.11262659E-03-2.91356462E-06 4.67340384E-10-2.77375525E-14    2
-4.33647231E+04-3.33691809E+01 5.19690837E+00 1.58839723E-02 3.53540547E-07    3
-6.10456923E-09 1.94661801E-12-4.02242792E+04 6.11645828E+00                   4
HOCH2OCO                C 2  H 3  O 3          0300.00   5000.00  1603.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 1.13737391E+01 8.17663898E-03-2.92034021E-06 4.66695616E-10-2.76276823E-14    2
-4.65575743E+04-2.86035265E+01 6.08180801E+00 1.28768359E-02 2.04419418E-06    3
-6.10154921E-09 1.79820559E-12-4.39526183E+04 2.54054449E+00                   4
HOCH2O                  C 1  H 3  O 2          0300.00   5000.00  1452.00      1 ! Zhao 2008; Int J Chem Kinet 40: 1   18, 2008
 6.39521515E+00 7.43673043E-03-2.50422354E-06 3.84879712E-10-2.21778689E-14    2
-2.47500385E+04-7.29290847E+00 4.11183145E+00 7.53850697E-03 3.77337370E-06    3
-5.38746005E-09 1.45615887E-12-2.34414546E+04 6.81381989E+00                   4
CH*                     C 1  H 1               0298.00   3000.00  1000.00      1 ! Burcat/Goos 2016
 2.78220752E+00 1.47246754E-03-4.63436227E-07 7.32736021E-11-4.19705404E-15    2
 1.04547060E+05 5.17421018E+00 3.47250101E+00 4.26443626E-04-1.95181794E-06    3
 3.51755043E-09-1.60436174E-12 1.04334869E+05 1.44799533E+00                   4
!-------------------------------------------------------------------------------!
!--------------------- DMM species thermo data ---------------------------------!
!-------------------------------------------------------------------------------!
!C3H8O2 CH3-O-CH2-O-CH3 DiMethoxyMethane  SIGMA=1 STATWT=1 IA=5.8896  IB=30.1703
!IC=32.9248  Ir(CH3-1)=0.51501  Ir(CH3-2)=0.52847  Ir(CH3O-1)=4.03274
!Ir(CH3O-2)=3.4016  ROSYM=3 and 2 V(3)=aprox 900.cm-1  Nu=3151,3143,3096,3131,
!3030,3010,2988,2910,1557,1542,1536,1518,1515,1511,1495,1455,1316,1254,1237,1209,
!1190,1183,1142,1130,996,974,560,385,326  HF298=-345.967 kJ  HF0=-321.133 kJ
!REF=Burcat G3B3 calc {HF298=-348.2 +/-0.79 kJ  REF=Pilcher & Fletcher Trans.
!Farad Soc 65 (1969),2326;  HF298=-82.8+/-2.kcal  REF=NIST 94;  HF298=-81.83 kcal
!REF=THERM; HF298=-83.53 kcal REF=THERGAS}   Max Lst Sq Error Cp @ 6000 K 0.59%.
![Note: This is one of a very large number of possible conformers. It was chosen
!on basis of a MOPAC PM3 equilibration process.]
!CH3OCH2OCH3       A11/04C  3.H  8.O  2.   0.G   200.000  6000.000 1000.        1 ! Burcat 2018
! 8.95642008E+00 2.30964860E-02-8.31918887E-06 1.33721431E-09-7.96344608E-14    2
!-4.60512444E+04-1.76089627E+01 6.78227799E+00 7.94775082E-03 5.06843864E-05    3
!-6.50264081E-08 2.46032899E-11-4.43162724E+04-9.93097382E-01-4.16099797E+04    4
!CH3OCH2OCH3 4/20/99 THRMC   3H   8O   2    0G   300.000  5000.000 1365.000     1 ! Sun 2017; PROCI 36 (2017) 1269   1278
! 1.35991139E+01 1.80891949E-02-6.23364589E-06 9.73398335E-10-5.67243163E-14    2
!-4.85838330E+04-4.64253041E+01 2.82527082E+00 3.61559755E-02-1.47001393E-05    3
! 9.51754066E-10 5.02950559E-13-4.40428050E+04 1.41090380E+01                   4
!CH3OCH2OCH2 4/20/99 THRMC   3H   7O   2    0G   300.000  5000.000 1376.000     1 ! Sun 2017; PROCI 36 (2017) 1269   1278
! 1.30213114E+01 1.57027693E-02-5.33435087E-06 8.24850196E-10-4.77364816E-14    2
!-2.58553301E+04-3.98076996E+01 2.50632961E+00 3.70477213E-02-2.09000200E-05    3
! 5.56739215E-09-5.33071801E-13-2.18475964E+04 1.78649871E+01                   4
!CH3OCHOCH3 4/20/99 THERMC   3H   7O   2    0G   300.000  5000.000 1371.000     1 ! Sun 2017; PROCI 36 (2017) 1269   1278
! 1.30878806E+01 1.63429405E-02-5.70396639E-06 8.97632370E-10-5.25723988E-14    2
!-2.59790179E+04-4.18294596E+01 3.75958253E+00 3.30040875E-02-1.57619092E-05    3
! 3.13573437E-09-1.59116258E-13-2.20822927E+04 1.03334097E+01                   4
!CH3OCH2OCH3             C   3H   8O   2     G   298.150  2500.000 1000.000     1 ! He 2018; Fuel 212 (2018) 223   235
!  1.0584015e+01  2.5954629e-02 -1.2431649e-05  2.9465565e-09 -2.8067485e-13    2
! -4.6577528e+04 -2.9272556e+01 -8.5234557e+00  1.0751130e-01 -1.4116238e-04    3
!  9.1614864e-08 -2.2639586e-11 -4.3033383e+04  6.1557444e+01                   4
!CH3OCH2OCH2             C   3H   7O   2     G   298.150  2500.000 1000.000     1 ! He 2018; Fuel 212 (2018) 223   235
!  9.3491155e+00  2.5414404e-02 -1.2924765e-05  3.2615078e-09 -3.3082920e-13    2 ! No thermo data for DMM radicals in Burcat data base
! -2.3085072e+04 -1.8940430e+01  1.4709681e+00  5.7243832e-02 -6.1378826e-05    3
!  3.6009358e-08 -8.5731528e-12 -2.1508726e+04  1.9021809e+01                   4
!CH3OCHOCH3              C   3H   7O   2     G   298.150  2500.000 1000.000     1 ! He 2018; Fuel 212 (2018) 223   235
!  6.2083111e+00  2.9205317e-02 -1.4901505e-05  3.7554296e-09 -3.7921942e-13    2 ! No thermo data for DMM radicals in Burcat data base
! -2.1908091e+04 -6.2487973e-01  5.6063331e+00  3.6913974e-02 -3.6720633e-05    3
!  2.7094516e-08 -9.0218564e-12 -2.1993639e+04  1.1157750e+00                   4
CH3OCH2OCH3             C   3H   8O   2    0G   300.000  4000.000 1000.000     1 ! Kopp 2018; Combustion and Flame 189 (2018) 433   442
 3.62900000E+00 3.61980000E-02-1.81550000E-05 4.28380000E-09-3.85040000E-13    2
-4.35510000E+04 1.04210000E+01 5.38870000E+00 1.38240000E-02 6.29870000E-05    3
-9.79180000E-08 4.12890000E-11-4.39550000E+04 3.71670000E+00                   4
CH3OCH2OCH2             C   3H   7O   2    0G   300.000  4000.000 1000.000     1 ! Kopp 2018; Combustion and Flame 189 (2018) 433   442
 8.07320000E+00 2.54140000E-02-1.20540000E-05 2.71650000E-09-2.35420000E-13    2
-2.23250000E+04-1.15180000E+01 2.74030000E+00 4.21440000E-02-2.23050000E-05    3
-5.64290000E-09 6.97670000E-12-2.12930000E+04 1.46990000E+01                   4
CH3OCHOCH3              C   3H   7O   2    0G   300.000  4000.000 1000.000     1 ! Kopp 2018; Combustion and Flame 189 (2018) 433   442
 6.35180000E+00 2.70350000E-02-1.24200000E-05 2.71350000E-09-2.28720000E-13    2
-2.16780000E+04-6.39040000E-01 5.05570000E+00 2.76440000E-02-3.88680000E-06    3
-1.09960000E-08 5.63470000E-12-2.12760000E+04 6.54230000E+00                   4
CH3OCH2OH               H   6C   2O   2     G   100.000  5000.000  741.33      1 ! Added on 2019-07-02 from Hasemi 2019; Combustion and Flame 205 (2019) 80   92
 1.03715399E+01 1.36495330E-02-4.79706375E-06 8.63517714E-10-6.18166632E-14    2
-4.91476834E+04-2.81643715E+01 1.59760489E+00 1.88555804E-02 6.99267515E-05    3
-1.43006309E-07 7.43121477E-11-4.66889994E+04 1.93477099E+01                   4
! RMG database http://rmg.mit.edu/ (Release: 2 Jun 2017)
CH3OCH2OCH2OH           H   8O   3C   3     G    300      5000.0   1000.0      1 ! Zhong 2021 | OME-3 pyrolysis
 0.29798877E+01 0.36750514E-01-0.14215343E-04 0.24847473E-08-0.16325030E-12    2
-0.65382621E+05 0.17463039E+02-0.42443938E+01 0.70460200E-01-0.53195548E-04    3
 0.13235790E-07 0.15421749E-11-0.65048629E+05 0.49136986E+02                   4
CH2OCH2OH               H   5O   2C   2     G    300      5000.0   1000.0      1
 0.56971579E+01 0.15910592E-01-0.48128932E-05 0.70684197E-09-0.41152320E-13    2
-0.23876527E+05 0.30014801E+00-0.21639366E+01 0.51127918E-01-0.58009075E-04    3
 0.34903699E-07-0.83935203E-11-0.22770775E+05 0.36672569E+02                   4 
!
!------------------------------------------------------------------------------!
! Jacobs et al; Combustion and Flame 205 (2019) 522   53
! https://doi.org/10.1016/j.combustflame.2018.12.026
CH3OCH2OCH2O2      MBFD C   3H   7O   4     G   100.000  4000.000 1000.000     1 !\AUTHOR: Kopp/DMM !\REF: CnF 189 (2018) 433-442 !\COMMENT:
 7.08747689E+00 3.68916645E-02-1.92018331E-05 4.65227368E-09-4.26107314E-13    2
-3.91759573E+04-5.97296073E-01 5.24447573E+00 3.18034731E-02 3.34976951E-05    3
-7.81102040E-08 3.65680347E-11-3.90635789E+04 9.21108921E+00                   4
CH3OCH2OCH2O            C   3H   7O   3    0G   300.000  5000.000 1680.000     1 ! CH3OCH2OCH2O = COCOCOj ( with this species name in DMM2 and DMM3 sub-mechanism)
 1.16143898E+01 2.12090815E-02-7.79141955E-06 1.27252451E-09-7.65628027E-14    2
-4.34070934E+04-2.90364917E+01 8.07390132E+00 1.78892015E-02 8.24211524E-06    3
-1.09637716E-08 2.67077465E-12-4.11007636E+04-5.92328456E+00                   4
CH3OCO2HOCH3       MBFD C   3H   7O   4     G   100.000  4000.000 1000.000     1 !\AUTHOR: Kopp/DMM !\REF: CnF 189 (2018) 433-442 !\COMMENT:
 1.25793828E+01 2.59470269E-02-1.23072902E-05 2.74293420E-09-2.34453819E-13    2
-4.32014337E+04-3.23434017E+01 5.22896454E+00 4.43344410E-02-2.56087687E-05    3
 3.58532199E-09 1.18764106E-12-4.11059122E+04 6.05849446E+00                   4
CH2OCH2OCH2O2H     MBFD C   3H   7O   4     G   100.000  3800.000 1000.000     1 !\AUTHOR: Kopp/DMM !\REF: CnF 189 (2018) 433-442 !\COMMENT:
 1.88267981E+01 2.41780646E-02-1.37998703E-05 3.62148015E-09-3.55439163E-13    2
-3.98975186E+04-7.07812611E+01 2.44570550E+00 5.07662627E-02 1.54851789E-05    3
-6.91888419E-08 3.29627283E-11-3.50332610E+04 1.70851608E+01                   4
CH3OCHOCH2O2H      MBFD C   3H   7O   4     G   100.000  4000.000 1000.000     1 !\AUTHOR: Kopp/DMM !\REF: CnF 189 (2018) 433-442 !\COMMENT:
 1.59284733E+01 2.47042437E-02-1.24602322E-05 2.93282098E-09-2.61835776E-13    2
-3.83774171E+04-5.18776490E+01 4.74125379E+00 4.52484165E-02-4.58659060E-06    3
-2.96981026E-08 1.51384929E-11-3.50091660E+04 7.94682431E+00                   4
CH3OCO2HOCH2O2H         C   3H   7O   6    0G   300.000  5000.000 1373.000     1
 2.37470096E+01 1.59853100E-02-5.54395701E-06 8.69813906E-10-5.08677170E-14    2
-6.17889332E+04-8.62573772E+01 6.04300885E+00 5.47064855E-02-3.66737725E-05    3
 1.17222585E-08-1.42005744E-12-5.54264552E+04 9.68071125E+00                   4
CH3OCO2H2OCHO           C   3H   6O   5    0G   300.000  5000.000 1454.000     1
 2.16856797E+01 1.39546840E-02-5.03785319E-06 8.10886544E-10-4.82440979E-14    2
-7.64785897E+04-7.95150166E+01 5.67373958E+00 3.85165468E-02-1.01688316E-05    3
-6.02742291E-09 2.67395272E-12-6.98003075E+04 1.07610148E+01                   4
O2CH2OCH2OCH2O2H        C   3H   7O   6    0G   300.000  5000.000 1395.000     1
 2.93510812E+01 1.49627749E-02-5.35582995E-06 8.57261480E-10-5.08075035E-14    2
-6.38151691E+04-1.26846509E+02-7.12595792E+00 1.22660889E-01-1.29170581E-04    3
 6.53426273E-08-1.26923207E-11-5.33761478E+04 6.11208666E+01                   4
CH3OCH2OCHO             C   3H   6O   3    0G   300.000  5000.000 1481.000     1
 1.31799112E+01 1.65033302E-02-5.81472280E-06 9.20906368E-10-5.41765167E-14    2
-6.02031566E+04-3.91568629E+01 6.62550396E+00 1.54186948E-02 1.47757416E-05    3
-1.72242782E-08 4.50652133E-12-5.62772040E+04 1.88081489E+00                   4
CH2OCH2OCHO             H   5C   3O   3     G   100.000  5000.000  832.50      1
 1.41064397E+01 1.52542891E-02-6.19039706E-06 1.22430196E-09-9.23328427E-14    2
-4.60265965E+04-4.46883076E+01 1.19662617E+00 3.16147349E-02 4.66179685E-05    3
-1.06960470E-07 5.21842857E-11-4.22945780E+04 2.47321806E+01                   4
CH3OCH2OCO         THERMC   3H   5O   3    0G   300.000  5000.000 1494.000     1
 1.38496857E+01 1.34099861E-02-4.75324833E-06 7.55827168E-10-4.45900532E-14    2
-3.81945735E+04-4.18523034E+01 5.56122132E+00 2.08650072E-02 3.08730372E-06    3
-9.74712302E-09 2.90082563E-12-3.41499536E+04 6.84793562E+00                   4
OCHOCHO                 H   2C   2O   3     G   100.000  5000.000  956.49      1
 8.24399703E+00 9.82158759E-03-4.46922812E-06 9.11149645E-10-6.82555108E-14    2
-5.99163154E+04-1.20897749E+01 7.13934867E+00-7.24499752E-03 5.63041813E-05    3
-6.51515297E-08 2.33942845E-11-5.87129939E+04-1.62397368E+00                   4
!CH2OCH2O2H 2/12/14 THERMC   2H   5O   3    0G   300.000  5000.000 1418.000     1
! 1.23892901E+01 1.11758961E-02-3.59249095E-06 5.34196366E-10-3.00536541E-14    2
!-1.80551598E+04-3.29576862E+01 1.62245477E-01 4.76101093E-02-4.52046954E-05    3
! 2.18379311E-08-4.11295947E-12-1.46498100E+04 2.98253164E+01                   4
HO2CH2OCH2OCHO          C   3H   6O   5    0G   300.000  5000.000 1399.000     1
 2.95245138E+01 9.55077928E-03-3.44988248E-06 5.55545354E-10-3.30646890E-14    2
-8.84219455E+04-1.33678403E+02-4.91950326E+00 1.16527783E-01-1.31116389E-04    3
 6.87128592E-08-1.36001000E-11-7.91304156E+04 4.18758231E+01                   4
HO2CH2OCHOCH2O2H        H   7C   3O   6    0G   300.000  5000.000 1396.000     1
 2.86614732E+01 1.49280988E-02-5.19744029E-06 8.16555054E-10-4.77674232E-14    2
-5.83807742E+04-1.18801067E+02-5.56108389E-02 1.08720740E-01-1.23291041E-04    3
 6.69589906E-08-1.37443110E-11-5.08678846E+04 2.63099454E+01                   4
trioxanO2H              H   6C   3O   5    0G   300.000  5000.000 1407.000     1
 2.55432064E+01 1.27787523E-02-4.53175966E-06 7.21317380E-10-4.25976813E-14    2
-8.28496769E+04-1.17805354E+02-1.02274291E+01 1.15155682E-01-1.17153461E-04    3
 5.65930860E-08-1.04905724E-11-7.25097435E+04 6.72970399E+01                   4
C3H6O3cy13O2H           H   6C   3O   5    0G   300.000  5000.000 1393.000     1
 2.38779215E+01 1.43301634E-02-5.09336339E-06 8.11420370E-10-4.79328269E-14    2
-7.07287641E+04-1.00566809E+02-5.09499831E+00 9.92662856E-02-1.02615612E-04    3
 5.17366535E-08-1.00761548E-11-6.23254549E+04 4.90323578E+01                   4
CH3OCOHOCHO             C   3H   5O   4    0G   300.000  5000.000 1459.000     1
 1.56804185E+01 1.46624894E-02-5.24580703E-06 8.39260561E-10-4.97208210E-14    2
-5.55668577E+04-4.87898867E+01 1.03910768E+01 6.41936843E-03 2.69942204E-05    3
-2.47429766E-08 6.16028815E-12-5.16836234E+04-1.30928597E+01                   4
OCH2OCH2OCHO            H   5C   3O   4     G   100.000  5000.000  954.24      1
 2.15620415E+01 6.95796851E-03-1.34286864E-06 3.31317386E-10-3.57360663E-14    2
-6.70640180E+04-8.47534688E+01 1.30457823E+00 3.74819467E-02 3.61762028E-05    3
-8.56152870E-08 3.81311748E-11-6.07215650E+04 2.50038242E+01                   4
C3H6O3cy13        GPOP  C   3H   6O   3    0G   300.000  5000.000 1408.000     1
 1.34879251E+01 1.70057817E-02-5.78095877E-06 8.94042654E-10-5.17377458E-14    2
-4.98955103E+04-4.46326836E+01 2.93234203E-01 4.37049417E-02-2.39265547E-05    3
 5.12018610E-09-1.08016444E-13-4.49891968E+04 2.75450594E+01                   4
trioxan                 C   3H   6O   3    0G   300.000  5000.000 1388.000     1
 1.34343156E+01 1.74082633E-02-6.00046603E-06 9.36843859E-10-5.45796817E-14    2
-6.17638217E+04-4.95372464E+01-3.66410085E+00 5.67211343E-02-4.02224158E-05    3
 1.43732630E-08-2.06648477E-12-5.57911795E+04 4.24694751E+01                   4
CH3OCO2H2OCH2      MBFD C   3H   7O   4     G   100.000  4000.000 1000.000     1 !\AUTHOR: Kopp/DMM !\REF: CnF 189 (2018) 433-442 !\COMMENT:
 1.46242711E+01 2.54058890E-02-1.27111317E-05 3.00959956E-09-2.71940015E-13    2
-3.84164997E+04-4.35935859E+01 3.06961439E+00 6.16484047E-02-3.46222005E-05    3
-1.56771834E-08 1.56380527E-11-3.61897141E+04 1.31876028E+01                   4
CH3OCOOHHOCH3      MBFD C   3H   8O   4     G   100.000  4000.000 1000.000     1 !\AUTHOR: Kopp/DMM !\REF: CnF 189 (2018) 433-442 !\COMMENT:
 1.34047261E+01 2.85501347E-02-1.33119700E-05 2.94148540E-09-2.50003460E-13    2
-6.16188075E+04-3.72549837E+01 5.41808363E+00 4.94910977E-02-2.75829382E-05    3
 6.07102345E-10 3.40102715E-12-5.94922675E+04 3.97467882E+00                   4
CH3OCOHOCH3             C   3H   7O   3    0G   300.000  5000.000 1996.000     1
 1.10795515E+01 2.18326345E-02-7.94894182E-06 1.29098609E-09-7.73845985E-14    2
-4.23699038E+04-2.61628119E+01 7.20699466E+00 2.04267985E-02 5.06609711E-06    3
-9.12470531E-09 2.29489388E-12-4.00396904E+04-1.66022019E+00                   4
CH3OCO2CH3 6/24/ 2 thermC   3H   6O   3    0G   300.000  5000.000 1357.000     1 !\AUTHOR: !\REF: P.A. Glaude, Proc. Combust. Inst. 30 1095-1102 2004 !\COMMENT: DMC mech,
 1.60408721e+01 1.42408876e-02-5.07329565e-06 8.09390848e-10-4.78587508e-14    2
-7.60473946e+04-5.76499848e+01 4.02388117e+00 3.45950235e-02-1.43398663e-05    3
 2.96058007e-10 7.61075228e-13-7.10716030e+04 9.68216722e+00                   4
CH3OCO2CH2 5/ 2/ 3      C   3H   5O   3    0G   300.000  5000.000 1359.000     1 !\AUTHOR: !\REF: P.A. Glaude, Proc. Combust. Inst. 30 1095-1102 2004 !\COMMENT: DMC mech,
 1.62215466e+01 1.14589454e-02-4.09504191e-06 6.54687228e-10-3.87676491e-14    2
-5.14173664e+04-5.61931004e+01 5.25320762e+00 3.15638586e-02-1.56826806e-05    3
 2.31651673e-09 2.18000350e-13-4.70375988e+04 4.70664265e+00                   4
CH3OCO2H   6/24/ 2 THERMC   2H   4O   3    0G   300.000  5000.000 1371.000     1 !\AUTHOR: !\REF: P.A. Glaude, Proc. Combust. Inst. 30 1095-1102 2004 !\COMMENT: DMC mech,
 1.26391477e+01 9.70490594e-03-3.46053136e-06 5.52439498e-10-3.26800648e-14    2
-7.71772561e+04-4.19182716e+01 2.05396450e+00 3.20839169e-02-2.08608292e-05    3
 6.45350667e-09-7.67770261e-13-7.32505021e+04 1.57934541e+01                   4
CH2OCO2H   5/ 8/ 3      C   2H   3O   3    0G   300.000  5000.000 1378.000     1 !\AUTHOR: !\REF: P.A. Glaude, Proc. Combust. Inst. 30 1095-1102 2004 !\COMMENT: DMC mech,
 1.27836630e+01 6.93507421e-03-2.48201264e-06 3.97205696e-10-2.35374866e-14    2
-5.25091758e+04-4.02086228e+01 3.20884348e+00 2.96901005e-02-2.34550186e-05    3
 9.34824624e-09-1.51504687e-12-4.92132050e+04 1.10953420e+01                   4
CH3OCO2    5/ 2/ 3      C   2H   3O   3    0G   300.000  5000.000 1365.000     1 !\AUTHOR: !\REF: P.A. Glaude, Proc. Combust. Inst. 30 1095-1102 2004 !\COMMENT: DMC mech,
 1.17190563e+01 8.34954108e-03-2.99011141e-06 4.78717454e-10-2.83758708e-14    2
-4.67506453e+04-3.66252599e+01 2.02678400e+00 2.79432002e-02-1.67731816e-05    3
 4.22534916e-09-2.87871157e-13-4.30953264e+04 1.64864589e+01                   4
CH3OCO2HHOCH2O2         C   3H   7O   6    0G   300.000  5000.000 1373.000     1
 2.37470096E+01 1.59853100E-02-5.54395701E-06 8.69813906E-10-5.08677170E-14    2
-6.17889332E+04-8.62573772E+01 6.04300885E+00 5.47064855E-02-3.66737725E-05    3
 1.17222585E-08-1.42005744E-12-5.54264552E+04 9.68071125E+00                   4
CH3OCO2CH2O2H           C   3H   6O   5    0G   300.000  5000.000 1385.000     1
 1.83485101E+01 1.52901660E-02-5.16507563E-06 7.95844238E-10-4.59499801E-14    2
-7.07480114E+04-6.17289185E+01 5.18193294E+00 4.35371601E-02-2.68725304E-05    3
 7.67175696E-09-7.47979347E-13-6.59902373E+04 9.76535493E+00                   4
CH2OCO2HHOCH2O2H        H   7C   3O   6    0G   300.000  5000.000 1399.000     1
 2.36998464E+01 1.86184522E-02-6.35094805E-06 9.83881068E-10-5.69863155E-14    2
-5.66496385E+04-8.66317089E+01 3.35501767E+00 8.06082518E-02-8.06242286E-05    3
 4.12730757E-08-8.23515959E-12-5.08784939E+04 1.77560893E+01                   4
CH3OCH2OCH2O2H     MBFD C   3H   8O   4     G   100.000  4000.000 1000.000     1 !\AUTHOR: Kopp/DMM !\REF: CnF 189 (2018) 433-442 !\COMMENT:
